vine,scion,rootstock,row,block,slice,ring,width_cm
Cab_110 Richter_25_4,Cab,110 Richter,25,4,Slice 757,1,0.722621652
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1544,1,0.719189897
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 787,1,0.834620733
Chard_SO4_11_1,Chard,SO4,11,1,Slice 364,1,0.540134911
Chard_420 A_9_2,Chard,420 A,9,2,Slice 211,1,0.647240912
Chard_Teleki 5C_2_1,Chard,Teleki 5C,2,1,Slice 195,1,0.688381594
Chard_SO4_11_1,Chard,SO4,11,1,Slice 1453,1,0.4976378
Cab_Ramsey_17_4,Cab,Ramsey,17,4,Slice 1330,1,0.895814999
Cab_1103 Paulsen_23_1,Cab,1103 Paulsen,23,1,Slice 1334,1,0.461111825
Cab_Ramsey_17_1,Cab,Ramsey,17,1,Slice 295,1,0.782190322
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 1344,1,0.661185068
Chard_SO4_13_4,Chard,SO4,13,4,Slice 772,1,0.769343593
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 740,1,0.826078194
Cab_Kober 5BB_24_1,Cab,Kober 5BB,24,1,Slice 803,1,0.618813365
Chard_Kober 5BB_2_2,Chard,Kober 5BB,2,2,Slice 724,1,0.489444871
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 1380,1,0.882746832
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 1415,1,1.10209646
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 359,2,0.532996138
Cab_039-16_27_1,Cab,039-16,27,1,Slice 716,2,0.398167095
Cab_K51-32_21_4,Cab,K51-32,21,4,Slice 1303,2,0.528313977
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 265,2,0.401473194
Chard_SO4_13_4,Chard,SO4,13,4,Slice 409,2,0.323364491
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 956,2,0.603690126
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 319,2,0.508915224
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 278,2,0.350347109
Cab_420 A_25_1,Cab,420 A,25,1,Slice 1323,2,0.478718613
Chard_K51-32_5_3,Chard,K51-32,5,3,Slice 187,2,0.301318113
Cab_110 Richter_16_3,Cab,110 Richter,16,3,Slice 260,2,0.627630624
Cab_039-16_18_4,Cab,039-16,18,4,Slice 665,2,0.497422962
Cab_K51-32_29_1,Cab,K51-32,29,1,Slice 490,2,0.505345341
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 437,2,0.419909604
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 1346,2,0.679418423
Chard_Kober 5BB_13_4,Chard,Kober 5BB,13,4,Slice 307,2,0.348080351
Chard_039-16_15_1,Chard,039-16,15,1,Slice 1341,2,0.326454956
Cab_SO4_20_2,Cab,SO4,20,2,Slice 864,2,0.388665517
Chard_SO4_7_3,Chard,SO4,7,3,Slice 1336,2,0.331552979
Cab_101-14 MGT_23_3,Cab,101-14 MGT,23,3,Slice 440,2,0.485660942
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 1100,2,0.558277623
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 285,2,0.203103979
Cab_Ramsey_19_3,Cab,Ramsey,19,3,Slice 814,2,0.517212657
Chard_Kober 5BB_7_3,Chard,Kober 5BB,7,3,Slice X1,2,0.310246724
Chard_Ramsey_13_3,Chard,Ramsey,13,3,Slice 750,2,0.470247159
Chard_Kober 5BB_11_1,Chard,Kober 5BB,11,1,Slice 1205,2,0.345832972
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 762,2,0.26348638
Chard_101-14 MGT_15_4,Chard,101-14 MGT,15,4,Slice 1664,2,0.282669571
Cab_SO4_23_4,Cab,SO4,23,4,Slice 785,2,0.409226135
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 639,2,0.50113044
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 174,2,0.275075899
Chard_039-16_5_4,Chard,039-16,5,4,Slice 1357,2,0.408021326
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 766,2,0.364498565
Chard_Kober 5BB_11_1,Chard,Kober 5BB,11,1,Slice 165,2,0.300259281
Chard_K51-32_5_3,Chard,K51-32,5,3,Slice 1314,2,0.248110644
Cab_1103 Paulsen_21_3,Cab,1103 Paulsen,21,3,Slice 445,2,0.500132378
Cab_110 Richter_16_3,Cab,110 Richter,16,3,Slice 1338,2,0.570743303
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 176,2,0.413315913
Chard_110 Richter_12_4,Chard,110 Richter,12,4,Slice 1338,2,0.364277328
Chard_Freedom_8_4,Chard,Freedom,8,4,Slice 771,2,0.341931534
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 1006,2,0.296245595
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 239,2,0.311313286
Chard_039-16_15_1,Chard,039-16,15,1,Slice 928,2,0.343879069
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 270,2,0.395373718
Chard_775 Paulsen_3_1,Chard,775 Paulsen,3,1,Slice 1329,2,0.225244775
Chard_K51-32_5_3,Chard,K51-32,5,3,Slice 787,2,0.407654166
Chard_Ramsey_7_2,Chard,Ramsey,7,2,Slice 268,2,0.367488373
Cab_1103 Paulsen_19_2,Cab,1103 Paulsen,19,2,Slice 794,2,0.387824648
Cab_Teleki 5C_17_3,Cab,Teleki 5C,17,3,Slice 1200,2,0.476064054
Chard_101-14 MGT_6_1,Chard,101-14 MGT,6,1,Slice 173,2,0.387453258
Cab_Ramsey_28_2,Cab,Ramsey,28,2,Slice 1376,2,0.366818193
Chard_Freedom_8_4,Chard,Freedom,8,4,Slice 1324,2,0.507195458
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 1336,2,0.609099247
Chard_039-16_8_3,Chard,039-16,8,3,Slice 822,2,0.475494576
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 262,2,0.353057273
Chard_Teleki 5C_14_2,Chard,Teleki 5C,14,2,Slice 756,2,0.323167795
Cab_420 A_16_2,Cab,420 A,16,2,Slice 912,2,0.376459414
Cab_Teleki 5C_22_2,Cab,Teleki 5C,22,2,Slice 302,2,0.36880022
Chard_Ramsey_7_2,Chard,Ramsey,7,2,Slice 1281,2,0.328861432
Chard_K51-32_9_4,Chard,K51-32,9,4,Slice 504,2,0.494982291
Cab_K51-32_27_2,Cab,K51-32,27,2,Slice 797,2,0.546543342
Cab_Schwarzmann_20_1,Cab,Schwarzmann,20,1,Slice 730,2,0.282882441
Cab_Ramsey_28_2,Cab,Ramsey,28,2,Slices 907,2,0.36381649
Chard_110 Richter_8_1,Chard,110 Richter,8,1,Slice 359,2,0.335487911
Cab_SO4_24_1,Cab,SO4,24,1,Slice 788,2,0.255673302
Cab_110 Richter_29_2,Cab,110 Richter,29,2,Slice 1006,2,0.554787811
Chard_Freedom_13_1,Chard,Freedom,13,1,Slice 188,2,0.310124467
Cab_K51-32_27_2,Cab,K51-32,27,2,Slice 186,2,0.590491414
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 817,2,0.585221879
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 820,2,0.479457704
Cab_SO4_25_3,Cab,SO4,25,3,Slice 724,2,0.683622177
Cab_K51-32_24_3,Cab,K51-32,24,3,Slice 708,2,0.59354294
Cab_SO4_23_4,Cab,SO4,23,4,Slice 219,2,0.388119076
Cab_039-16_20_3,Cab,039-16,20,3,Slice 735,2,0.47711915
Cab_110 Richter_16_3,Cab,110 Richter,16,3,Slice 847,2,0.578018606
Chard_775 Paulsen_2_3,Chard,775 Paulsen,2,3,Slice 217,2,0.430785347
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1577,2,0.392170012
Chard_Ramsey_7_2,Chard,Ramsey,7,2,Slice 849,2,0.330105006
Cab_Teleki 5C_20_4,Cab,Teleki 5C,20,4,Slice 465,2,0.489115019
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 371,2,0.306369745
Cab_110 Richter_21_1,Cab,110 Richter,21,1,Slices 148,2,0.673663853
Cab_775 Paulsen_19_4,Cab,775 Paulsen,19,4,Slice 290,2,0.452514753
Chard_101-14 MGT_3_3,Chard,101-14 MGT,3,3,Slice 1357,2,0.34949805
Cab_110 Richter_25_4,Cab,110 Richter,25,4,Slice 248,2,0.458279386
Cab_1103 Paulsen_19_2,Cab,1103 Paulsen,19,2,Slice 323,2,0.34528128
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 774,2,0.218504945
Chard_Ramsey_4_1,Chard,Ramsey,4,1,Slice 305,2,0.221358849
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 721,2,0.572012084
Cab_039-16_20_3,Cab,039-16,20,3,Slice 1223,2,0.494614262
Chard_Schwarzmann_11_3,Chard,Schwarzmann,11,3,Slice 427,2,0.400797169
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 844,2,0.256666687
Chard_K51-32_9_4,Chard,K51-32,9,4,Slice 1408,2,0.394347257
Cab_K51-32_29_1,Cab,K51-32,29,1,Slice 1293,2,0.579485671
Chard_Ramsey_10_4,Chard,Ramsey,10,4,Slice 1368,2,0.388513441
Cab_Kober 5BB_25_3,Cab,Kober 5BB,25,3,Slice 341,2,0.433239651
Chard_SO4_2_2,Chard,SO4,2,2,Slice 1294,2,0.423183553
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 823,2,0.405829802
Cab_039-16_20_3,Cab,039-16,20,3,Slice 155,2,0.471303113
Cab_039-16_24_2,Cab,039-16,24,2,Slice 1395,2,0.688319768
Chard_K51-32_9_4,Chard,K51-32,9,4,Slice 1025,2,0.54280776
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 293,2,0.394171497
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 796,2,0.181916621
Cab_Kober 5BB_20_2,Cab,Kober 5BB,20,2,Slice 427,2,0.424569187
Cab_1103 Paulsen_21_3,Cab,1103 Paulsen,21,3,Slice 1418,2,0.551702908
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 1293,2,0.515820627
Chard_Kober 5BB_7_3,Chard,Kober 5BB,7,3,Slice X2,2,0.337945958
Chard_3309 Couderc_15_3,Chard,3309 Couderc,15,3,Slice 1012,2,0.48882063
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 240,2,0.230442337
Chard_110 Richter_4_3,Chard,110 Richter,4,3,Slice 358,2,0.354908716
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 195,2,0.347701726
Chard_039-16_8_3,Chard,039-16,8,3,Slice 267,2,0.386679179
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 851,2,0.35878315
Chard_Ramsey_10_4,Chard,Ramsey,10,4,Slice 942,2,0.368448027
Cab_K51-32_21_4,Cab,K51-32,21,4,Slice 822,2,0.578193717
Chard_101-14 MGT_6_1,Chard,101-14 MGT,6,1,Slice 1369,2,0.229091365
Chard_Kober 5BB_7_3,Chard,Kober 5BB,7,3,Slice X3,2,0.433017219
Cab_1103 Paulsen_23_1,Cab,1103 Paulsen,23,1,Slice 183,2,0.675311562
Cab_SO4_24_1,Cab,SO4,24,1,Slice 1366,2,0.293067242
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 891,2,0.356351329
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 365,2,0.405880705
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 1305,2,0.271860487
Cab_420 A_25_1,Cab,420 A,25,1,Slice 251,2,0.404054994
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 1342,2,0.314181612
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1000,2,0.519870022
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 239,2,0.354215803
Chard_110 Richter_4_3,Chard,110 Richter,4,3,Slice 765,2,0.42500162
Chard_420 A_9_2,Chard,420 A,9,2,Slice 907,2,0.287587219
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 880,2,0.518838993
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 301,2,0.411886852
Chard_039-16_8_3,Chard,039-16,8,3,Slice 1413,2,0.36896056
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 883,2,0.444850103
Chard_Kober 5BB_13_4,Chard,Kober 5BB,13,4,Slice 1342,2,0.340814131
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 794,2,0.346347344
Chard_420 A_2_4,Chard,420 A,2,4,Slice 345,2,0.241176486
Chard_Schwarzmann_11_3,Chard,Schwarzmann,11,3,Slice 811,2,0.464660647
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 1336,2,0.483385129
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 833,2,0.367385816
Chard_039-16_5_4,Chard,039-16,5,4,Slice 495,2,0.328291454
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 1395,2,0.489639242
Chard_SO4_13_4,Chard,SO4,13,4,Slice 1387,2,0.334368391
Chard_101-14 MGT_3_3,Chard,101-14 MGT,3,3,Slice 249,2,0.332931904
Chard_039-16_15_1,Chard,039-16,15,1,Slice 225,2,0.406781814
Cab_Ramsey_17_1,Cab,Ramsey,17,1,Slice 809,2,0.578549952
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 786,2,0.32546209
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 232,2,0.487170609
Cab_110 Richter_21_1,Cab,110 Richter,21,1,Slice 611,2,0.682359574
Cab_110 Richter_25_4,Cab,110 Richter,25,4,Slice 1290,2,0.68711557
Cab_Kober 5BB_24_1,Cab,Kober 5BB,24,1,Slice 1430,2,0.369863964
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 945,2,0.3510132
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 1378,2,0.520277969
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 1006,2,0.238760583
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 800,2,0.521338095
Chard_Ramsey_4_1,Chard,Ramsey,4,1,Slice 1263,2,0.218641645
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 1310,2,0.38817467
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 266,2,0.485180382
Cab_Ramsey_17_4,Cab,Ramsey,17,4,Slice 757,2,0.508352437
Chard_SO4_7_3,Chard,SO4,7,3,Slice 189,2,0.38570124
Chard_Ramsey_13_3,Chard,Ramsey,13,3,Slice 253,2,0.526144986
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 774,2,0.407062759
Cab_039-16_18_4,Cab,039-16,18,4,Slice 171,2,0.502875722
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 1391,2,0.602319196
Chard_110 Richter_12_4,Chard,110 Richter,12,4,Slice 220,2,0.381535008
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 854,2,0.590453116
Chard_Kober 5BB_2_2,Chard,Kober 5BB,2,2,Slice 438,2,0.318672546
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 712,2,0.340339242
Cab_420 A_25_1,Cab,420 A,25,1,Slice 723,2,0.551190071
Cab_SO4_25_3,Cab,SO4,25,3,Slice 223,2,0.692768282
Cab_110 Richter_21_1,Cab,110 Richter,21,1,Slice 1225,2,0.622222401
Chard_039-16_5_4,Chard,039-16,5,4,Slice 935,2,0.35398709
Chard_420 A_6_3,Chard,420 A,6,3,Slice 441,2,0.417118089
Chard_SO4_11_1,Chard,SO4,11,1,Slice 855,2,0.324382285
Chard_110 Richter_4_3,Chard,110 Richter,4,3,Slice 1233,2,0.457405979
Chard_Ramsey_10_4,Chard,Ramsey,10,4,Slice 154,2,0.403358948
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 1376,2,0.512155226
Chard_Teleki 5C_14_2,Chard,Teleki 5C,14,2,Slice 317,2,0.319006321
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 1437,2,0.443226482
Chard_420 A_6_3,Chard,420 A,6,3,Slice 737,2,0.283670431
Chard_SO4_7_3,Chard,SO4,7,3,Slice 754,2,0.35533436
Chard_420 A_12_1,Chard,420 A,12,1,Slice 383,2,0.311594676
Cab_140 Ruggeri_27_4,Cab,140 Ruggeri,27,4,Slice 811,2,0.592949507
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 269,2,0.42489684
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 1119,2,0.355335872
Cab_3309 Couderc_18_1,Cab,3309 Couderc,18,1,Slice 443,2,0.451345055
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 415,2,0.562567905
Chard_101-14 MGT_15_4,Chard,101-14 MGT,15,4,Slice 1383,2,0.349591563
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 1317,2,0.262605556
Chard_420 A_12_1,Chard,420 A,12,1,Slice 1303,2,0.407085711
Cab_1103 Paulsen_21_3,Cab,1103 Paulsen,21,3,Slice 983,2,0.637537188
Cab_039-16_27_1,Cab,039-16,27,1,Slice 225,2,0.307007485
Chard_Kober 5BB_11_1,Chard,Kober 5BB,11,1,Slice 737,2,0.279088989
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 1341,2,0.407811553
Chard_Freedom_12_3,Chard,Freedom,12,3,Slice 175,2,0.251606192
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 359,2,0.357567962
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 293,2,0.566960569
Chard_101-14 MGT_3_3,Chard,101-14 MGT,3,3,Slice 720,2,0.333587565
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 715,2,0.4419868
Chard_110 Richter_15_2,Chard,110 Richter,15,2,Slice 1366,2,0.349352496
Chard_Ramsey_13_3,Chard,Ramsey,13,3,Slice 1380,2,0.482761742
Cab_420 A_16_2,Cab,420 A,16,2,Slice 1353,2,0.373930665
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 817,2,0.500867651
Chard_3309 Couderc_10_2,Chard,3309 Couderc,10,2,Slice 451,2,0.30699035
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 317,2,0.419296072
Cab_Schwarzmann_20_1,Cab,Schwarzmann,20,1,Slice 198,2,0.382627728
Cab_Kober 5BB_20_2,Cab,Kober 5BB,20,2,Slice 1300,2,0.397153029
Cab_SO4_25_3,Cab,SO4,25,3,SLice 1380,2,0.520399707
Cab_110 Richter_29_2,Cab,110 Richter,29,2,Slice 391,2,0.524124984
Chard_775 Paulsen_8_2,Chard,775 Paulsen,8,2,Slice 1332,2,0.322896884
Cab_110 Richter_29_2,Cab,110 Richter,29,2,Slice 1269,2,0.620358393
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 1527,2,0.357611861
Cab_Ramsey_19_3,Cab,Ramsey,19,3,Slice 316,2,0.423794124
Cab_140 Ruggeri_17_2,Cab,140 Ruggeri,17,2,Slice 1389,2,0.341682923
Cab_3309 Couderc_21_2,Cab,3309 Couderc,21,2,Slice 766,2,0.391773725
Cab_1103 Paulsen_28_4,Cab,1103 Paulsen,28,4,Slice 1309,2,0.67261441
Cab_Schwarzmann_20_1,Cab,Schwarzmann,20,1,Slice 1327,2,0.494636899
Chard_Freedom_3_2,Chard,Freedom,3,2,Slice 1363,2,0.371019126
Chard_Freedom_8_4,Chard,Freedom,8,4,Slice 290,2,0.495245687
Cab_Kober 5BB_20_2,Cab,Kober 5BB,20,2,Slice 826,2,0.402747363
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 758,2,0.325857087
Cab_Kober 5BB_25_3,Cab,Kober 5BB,25,3,Slice 824,2,0.457445963
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 334,2,0.297323951
Cab_K51-32_24_3,Cab,K51-32,24,3,Slice 1322,2,0.494544253
Cab_SO4_24_1,Cab,SO4,24,1,Slice 247,2,0.270536524
Chard_3309 Couderc_11_4,Chard,3309 Couderc,11,4,Slice 822,2,0.387771764
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 1328,2,0.388113496
Cab_Freedom_26_1,Cab,Freedom,26,1,Slice 1287,2,0.377028249
Chard_Teleki 5C_6_4,Chard,Teleki 5C,6,4,Slice 179,2,0.38128668
Cab_Teleki 5C_22_2,Cab,Teleki 5C,22,2,Slice 793,2,0.381566636
Cab_039-16_24_2,Cab,039-16,24,2,Slice 263,2,0.630867802
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 806,2,0.617797086
Cab_K51-32_29_1,Cab,K51-32,29,1,Slice 947,2,0.577008562
Cab_SO4_23_4,Cab,SO4,23,4,Slice 1117,2,0.369930513
Cab_Freedom_16_4,Cab,Freedom,16,4,Slice 1293,2,0.537289856
Cab_3309 Couderc_26_3,Cab,3309 Couderc,26,3,Slice 1390,2,0.560208636
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 1343,2,0.422335191
Chard_420 A_12_1,Chard,420 A,12,1,Slice 740,2,0.301511507
Cab_Teleki 5C_20_4,Cab,Teleki 5C,20,4,Slice 803,2,0.457153171
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 752,2,0.311350238
Chard_420 A_2_4,Chard,420 A,2,4,Slice 763,2,0.409542785
Cab_Teleki 5C_20_4,Cab,Teleki 5C,20,4,Slice 1348,2,0.448165447
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 801,2,0.447106718
Cab_039-16_18_4,Cab,039-16,18,4,Slice 1334,2,0.447857906
Cab_Ramsey_17_4,Cab,Ramsey,17,4,Slice 170,2,0.565719441
Cab_Schwarzmann_29_3,Cab,Schwarzmann,29,3,Slice 1274,2,0.677137481
Cab_Ramsey_19_3,Cab,Ramsey,19,3,Slice 1320,2,0.469115173
Cab_140 Ruggeri_22_1,Cab,140 Ruggeri,22,1,Slice 1311,2,0.287565143
Chard_101-14 MGT_6_1,Chard,101-14 MGT,6,1,Slice 734,2,0.351864851
Chard_Schwarzmann_14_4,Chard,Schwarzmann,14,4,Slice 436,2,0.292003472
Chard_140 Ruggeri_9_1,Chard,140 Ruggeri,9,1,Slice 1392,2,0.299734736
Cab_420 A_16_2,Cab,420 A,16,2,Slice 358,2,0.394424199
Chard_SO4_2_2,Chard,SO4,2,2,Slice 222,2,0.516245509
Chard_140 Ruggeri_3_4,Chard,140 Ruggeri,3,4,Slice 1209,2,0.418747523
Chard_Teleki 5C_9_3,Chard,Teleki 5C,9,3,Slice 587,2,0.335964485
Cab_039-16_27_1,Cab,039-16,27,1,Slice 1332,2,0.277774517
Cab_775 Paulsen_23_2,Cab,775 Paulsen,23,2,Slice 132,2,0.477337074
Chard_SO4_2_2,Chard,SO4,2,2,Slice 709,2,0.332443523
Chard_Teleki 5C_2_1,Chard,Teleki 5C,2,1,Slice 806,2,0.261874209
Chard_101-14 MGT_15_4,Chard,101-14 MGT,15,4,Slice 658,2,0.387782604
Chard_Teleki 5C_9_3,Chard,Teleki 5C,9,3,Slice 1233,2,0.283877419
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 449,2,0.26444096
Cab_Kober 5BB_25_3,Cab,Kober 5BB,25,3,Slice 1317,2,0.382036188
Cab_Ramsey_17_1,Cab,Ramsey,17,1,Slice 1231,2,0.600134018
Cab_Freedom_18_3,Cab,Freedom,18,3,Slice 490,2,0.442930581
Cab_SO4_20_2,Cab,SO4,20,2,Slice 1382,2,0.400218692
Chard_3309 Couderc_5_1,Chard,3309 Couderc,5,1,Slice 770,2,0.299191295
Cab_Kober 5BB_24_1,Cab,Kober 5BB,24,1,Slice 225,2,0.37701
Cab_101-14 MGT_29_4,Cab,101-14 MGT,29,4,Slice 331,2,0.376179438
Chard_Kober 5BB_2_2,Chard,Kober 5BB,2,2,Slice 1345,2,0.269595333
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 222,2,0.144411887
Cab_Schwarzmann_18_2,Cab,Schwarzmann,18,2,Slice 907,2,0.383893516
Chard_Schwarzmann_6_2,Chard,Schwarzmann,6,2,Slice 166,2,0.412409515
Cab_Ramsey_28_2,Cab,Ramsey,28,2,Slice 317,2,0.403597975
Chard_Teleki 5C_14_2,Chard,Teleki 5C,14,2,Slice 1320,2,0.384580096
Chard_Schwarzmann_11_3,Chard,Schwarzmann,11,3,Slice 1324,2,0.482073709
Cab_101-14 MGT_23_3,Cab,101-14 MGT,23,3,Slice 893,2,0.488277684
Cab_140 Ruggeri_22_3,Cab,140 Ruggeri,22,3,Slice 1463,2,0.525456335
Chard_1103 Paulsen_10_1,Chard,1103 Paulsen,10,1,Slice 738,2,0.446979409
Cab_K51-32_21_4,Cab,K51-32,21,4,Slice 268,2,0.653416202
Chard_420 A_6_3,Chard,420 A,6,3,Slice 1309,2,0.285282732
Chard_Ramsey_4_1,Chard,Ramsey,4,1,Slice 811,2,0.236453414
Chard_775 Paulsen_7_4,Chard,775 Paulsen,7,4,Slice 284,2,0.265409114
Chard_Teleki 5C_2_1,Chard,Teleki 5C,2,1,Slice 1337,2,0.225587913
Cab_775 Paulsen_16_1,Cab,775 Paulsen,16,1,Slice 237,2,0.677720161
Cab_1103 Paulsen_23_1,Cab,1103 Paulsen,23,1,Slice 842,2,0.763986286
Chard_420 A_9_2,Chard,420 A,9,2,Slice 1254,2,0.328183062
Chard_140 Ruggeri_4_2,Chard,140 Ruggeri,4,2,Slice 956,2,0.384330246
Cab_101-14 MGT_25_2,Cab,101-14 MGT,25,2,Slice 746,2,0.554334951
Chard_Freedom_13_1,Chard,Freedom,13,1,Sice 1365,2,0.445541179
Chard_Schwarzmann_7_1,Chard,Schwarzmann,7,1,Slice 1246,2,0.272778437
Chard_101-14 MGT_13_2,Chard,101-14 MGT,13,2,Slice 787,2,0.297921552
Cab_101-14 MGT_19_1,Cab,101-14 MGT,19,1,Slice 295,2,0.511216648
Chard_140 Ruggeri_14_3,Chard,140 Ruggeri,14,3,Slice 1234,2,0.32989975
Chard_1103 Paulsen_4_4,Chard,1103 Paulsen,4,4,Slice 1233,2,0.58638501
Chard_1103 Paulsen_5_2,Chard,1103 Paulsen,5,2,Slice 1322,2,0.436771242
Chard_420 A_2_4,Chard,420 A,2,4,Slice 1319,2,0.25111611
Cab_3309 Couderc_24_4,Cab,3309 Couderc,24,4,Slice 1350,2,0.602836331
Chard_Teleki 5C_10_3,Chard,Teleki 5C,10,3,Slice 1445,2,0.330716983
Cab_Teleki 5C_17_3,Cab,Teleki 5C,17,3,Slice 266,2,0.592920958
Cab_Teleki 5C_22_2,Cab,Teleki 5C,22,2,Slice 1182,2,0.479449767
Cab_K51-32_24_3,Cab,K51-32,24,3,Slice 263,2,0.614386768
Chard_K51-32_11_2,Chard,K51-32,11,2,Slice 262,2,0.299201
Cab_SO4_20_2,Cab,SO4,20,2,Slice 498,2,0.292212725
Chard_110 Richter_8_1,Chard,110 Richter,8,1,Slice 810,2,0.424111662
Cab_Freedom_26_2,Cab,Freedom,26,2,Slice 1324,2,0.391946212
